Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
AWS Connection,Client Connection,2021-04-04 20:44:19.869182,,Client connection Successful,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-04-04 20:44:19.869182,,Started,
Download,Access Files from Bucket: mushroomclassification,2021-04-04 20:44:23.056364,,16 files are available,Downloading Files
Download,Downloading File,2021-04-04 20:44:27.349609,Predicting/RawFiles/mushroom_08012006_120010.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:28.981703,Predicting/RawFiles/mushroom_08012007_120011.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:29.557736,Predicting/RawFiles/mushroom_08012008_120012.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:30.133769,Predicting/RawFiles/mushroom_08012009_120013.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:30.710802,Predicting/RawFiles/mushroom_08012010_120014.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:31.304836,Predicting/RawFiles/mushroom_08012011_120015.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:31.981874,Predicting/RawFiles/mushroom_08012012_120016.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:32.679914,Predicting/RawFiles/mushroom_08012013_120017.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:33.313951,Predicting/RawFiles/mushroom_08012014_120018.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:33.877983,Predicting/RawFiles/mushroom_08012015_120019.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:34.461016,Predicting/RawFiles/mushroom_08012016_120.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:35.037049,Predicting/RawFiles/mushroom_08012016_120020.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:35.621083,Predicting/RawFiles/mushroom_08012017_120021.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:36.218117,Predicting/RawFiles/mushroom_08012017_1201.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:36.764148,Predicting/RawFiles/mushroom_08012018_120022.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 20:44:37.333180,Predicting/RawFiles/mushroom_08012018_120088.csv,Downloaded Successfully,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-04-04 20:44:37.334181,,Completed,16 files are downloaded successfully
Download,Downloading From: Predicting/SchemaFile/ To: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:44:38.195230,,Started,
Download,Access Files from Bucket: mushroomclassification,2021-04-04 20:44:38.850267,,1 files are available,Downloading Files
Download,Downloading File,2021-04-04 20:44:42.792493,Predicting/SchemaFile/schema_prediction.json,Downloaded Successfully,
Download,Downloading From: Predicting/SchemaFile/ To: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:44:42.792493,,Completed,1 files are downloaded successfully
AWS Connection,"Session, Resource, Client connections",2021-04-04 20:45:31.607285,,Started,
AWS Connection,Session Connection,2021-04-04 20:45:31.697290,,Session connection Successful,
AWS Connection,Resource Connection,2021-04-04 20:45:32.535338,,Resource connection Successful,
AWS Connection,Client Connection,2021-04-04 20:45:32.559339,,Client connection Successful,
